Date,Open,High,Low,Close,Adj Close,Volume
2019-05-13,9.710000038146973,9.710000038146973,9.149999618530273,9.180000305175781,7.647817134857178,264100
2019-05-14,9.199999809265137,9.289999961853027,8.8100004196167,8.84000015258789,7.364564895629883,280100
2019-05-15,8.770000457763672,8.890000343322754,8.630000114440918,8.84000015258789,7.364564895629883,290700
2019-05-16,8.880000114440918,8.90999984741211,8.579999923706055,8.640000343322754,7.197945594787598,138700
2019-05-17,8.59000015258789,8.619999885559082,8.239999771118164,8.25,6.873037815093994,176900
2019-05-20,8.199999809265137,8.25,7.929999828338623,7.949999809265137,6.623109340667725,127300
2019-05-21,7.960000038146973,8.239999771118164,7.889999866485596,8.170000076293945,6.806390285491943,155600
2019-05-22,8.119999885559082,8.1899995803833,8.020000457763672,8.140000343322754,6.781398296356201,188900
2019-05-23,8.010000228881836,8.010000228881836,7.550000190734863,7.579999923706055,6.314863681793213,142000
2019-05-24,7.630000114440918,7.639999866485596,7.320000171661377,7.5,6.24821662902832,150300
2019-05-28,7.5,7.510000228881836,7.239999771118164,7.309999942779541,6.08992862701416,206900
2019-05-29,7.210000038146973,7.210000038146973,6.889999866485596,7.03000020980835,5.856661796569824,197200
2019-05-30,7.059999942779541,7.079999923706055,6.769999980926514,6.849999904632568,5.706704139709473,187500
2019-05-31,6.71999979019165,6.829999923706055,6.480000019073486,6.690000057220459,5.573409080505371,197100
2019-06-03,6.699999809265137,6.889999866485596,6.670000076293945,6.800000190734863,5.665050029754639,139500
2019-06-04,6.869999885559082,7.25,6.869999885559082,7.21999979019165,6.014949798583984,241500
2019-06-05,7.21999979019165,7.289999961853027,6.610000133514404,6.639999866485596,5.531754493713379,210700
2019-06-06,6.599999904632568,6.699999809265137,6.28000020980835,6.519999980926514,5.4317827224731445,208000
2019-06-07,6.539999961853027,6.679999828338623,6.46999979019165,6.639999866485596,5.531754493713379,91200
2019-06-10,6.659999847412109,6.739999771118164,6.360000133514404,6.409999847412109,5.340142250061035,108800
2019-06-11,6.449999809265137,6.489999771118164,6.199999809265137,6.210000038146973,5.173523426055908,120300
2019-06-12,6.190000057220459,6.210000038146973,5.53000020980835,5.550000190734863,4.623680591583252,334400
2019-06-13,5.610000133514404,5.949999809265137,5.610000133514404,5.920000076293945,4.931925296783447,212800
2019-06-14,5.900000095367432,6.099999904632568,5.579999923706055,5.590000152587891,4.657004356384277,253700
2019-06-17,5.579999923706055,5.800000190734863,5.440000057220459,5.579999923706055,4.6486735343933105,131100
2019-06-18,5.619999885559082,6.260000228881836,5.619999885559082,6.099999904632568,5.081882476806641,179100
2019-06-19,6.090000152587891,6.110000133514404,5.650000095367432,5.800000190734863,4.831954479217529,211700
2019-06-20,5.980000019073486,6.130000114440918,5.840000152587891,6.070000171661377,5.056889533996582,136300
2019-06-21,6.059999942779541,6.25,5.760000228881836,5.840000152587891,4.8652777671813965,220300
2019-06-24,5.840000152587891,5.940000057220459,5.670000076293945,5.760000228881836,4.798630237579346,151500
2019-06-25,5.730000019073486,5.769999980926514,5.590000152587891,5.659999847412109,4.715320587158203,209000
2019-06-26,5.760000228881836,5.920000076293945,5.670000076293945,5.869999885559082,4.890270709991455,212700
2019-06-27,5.889999866485596,6.010000228881836,5.650000095367432,5.739999771118164,4.781968116760254,190700
2019-06-28,5.739999771118164,6.03000020980835,5.71999979019165,5.889999866485596,4.906932830810547,369600
2019-07-01,6.0,6.150000095367432,5.949999809265137,6.110000133514404,5.090213775634766,89100
2019-07-02,6.110000133514404,6.110000133514404,5.590000152587891,5.699999809265137,4.7486443519592285,110700
2019-07-03,5.71999979019165,5.71999979019165,5.519999980926514,5.71999979019165,4.765305995941162,58500
2019-07-05,5.690000057220459,5.889999866485596,5.650000095367432,5.710000038146973,4.7569756507873535,58900
2019-07-08,5.670000076293945,5.860000133514404,5.619999885559082,5.630000114440918,4.6903276443481445,67700
2019-07-09,5.590000152587891,5.730000019073486,5.440000057220459,5.71999979019165,4.765305995941162,149700
2019-07-10,5.789999961853027,5.869999885559082,5.699999809265137,5.760000228881836,4.798630237579346,132200
2019-07-11,5.789999961853027,5.940000057220459,5.619999885559082,5.789999961853027,4.823623180389404,108100
2019-07-12,5.800000190734863,5.889999866485596,5.699999809265137,5.75,4.790299415588379,129600
2019-07-15,5.760000228881836,6.03000020980835,5.599999904632568,5.880000114440918,4.898601531982422,181100
2019-07-16,5.889999866485596,5.960000038146973,5.570000171661377,5.670000076293945,4.723651885986328,164100
2019-07-17,5.659999847412109,5.659999847412109,5.199999809265137,5.210000038146973,4.340427398681641,200900
2019-07-18,5.210000038146973,5.340000152587891,4.929999828338623,5.070000171661377,4.223794460296631,151100
2019-07-19,5.050000190734863,5.090000152587891,4.869999885559082,5.039999961853027,4.198801517486572,124400
2019-07-22,5.039999961853027,5.21999979019165,5.0,5.050000190734863,4.207132339477539,166300
2019-07-23,5.070000171661377,5.150000095367432,4.980000019073486,5.059999942779541,4.215463161468506,121600
2019-07-24,5.03000020980835,5.269999980926514,5.03000020980835,5.039999961853027,4.198801517486572,106800
2019-07-25,5.03000020980835,5.050000190734863,4.71999979019165,4.869999885559082,4.057175159454346,229300
2019-07-26,4.900000095367432,4.929999828338623,4.679999828338623,4.690000057220459,3.9072184562683105,118300
2019-07-29,4.670000076293945,4.730000019073486,4.289999961853027,4.289999961853027,3.5739798545837402,361100
2019-07-30,4.239999771118164,4.670000076293945,4.21999979019165,4.539999961853027,3.7822537422180176,440200
2019-07-31,4.539999961853027,4.78000020980835,4.449999809265137,4.550000190734863,3.7905848026275635,653100
